id,name,kind,row,col,utm_e,utm_n,lat,lon
998,confluence_997,gauge+site,48,32,528450.0,2909850.0,26.308226,87.285026
999,confluence_998,gauge,163,144,562050.0,2875350.0,25.995657,87.619988
999,confluence_998,gauge+site,163,144,562050.0,2875350.0,25.995657,87.619988
1000,confluence_999,gauge,45,91,546150.0,2910750.0,26.31589,87.462382
1000,confluence_999,gauge+site,45,91,546150.0,2910750.0,26.31589,87.462382
1001,confluence_1000,gauge,55,114,553050.0,2907750.0,26.288563,87.531389
1001,confluence_1000,gauge+site,55,114,553050.0,2907750.0,26.288563,87.531389
1002,confluence_1001,gauge,38,99,548550.0,2912850.0,26.334772,87.486507
1002,confluence_1001,gauge+site,38,99,548550.0,2912850.0,26.334772,87.486507
1003,confluence_1002,gauge,162,154,565050.0,2875650.0,25.998234,87.649977
1003,confluence_1002,gauge+site,162,154,565050.0,2875650.0,25.998234,87.649977
1004,confluence_1003,gauge,157,115,553350.0,2877150.0,26.012256,87.533137
1004,confluence_1003,gauge+site,157,115,553350.0,2877150.0,26.012256,87.533137
1005,confluence_1004,gauge,19,147,562950.0,2918550.0,26.385674,87.631079
1005,confluence_1004,gauge+site,19,147,562950.0,2918550.0,26.385674,87.631079
1006,confluence_1005,gauge,21,8,521250.0,2917950.0,26.381489,87.213028
1006,confluence_1005,gauge+site,21,8,521250.0,2917950.0,26.381489,87.213028
1007,confluence_1006,gauge,100,82,543450.0,2894250.0,26.166991,87.434777
1007,confluence_1006,gauge+site,100,82,543450.0,2894250.0,26.166991,87.434777
1008,confluence_1007,gauge,115,156,565650.0,2889750.0,26.125518,87.656681
1008,confluence_1007,gauge+site,115,156,565650.0,2889750.0,26.125518,87.656681
1009,confluence_1008,gauge,39,35,529350.0,2912550.0,26.332587,87.294105
1009,confluence_1008,gauge+site,39,35,529350.0,2912550.0,26.332587,87.294105
1010,confluence_1009,gauge,15,63,537750.0,2919750.0,26.3974,87.378488
1010,confluence_1009,gauge+site,15,63,537750.0,2919750.0,26.3974,87.378488
1011,confluence_1010,gauge,88,103,549750.0,2897850.0,26.199293,87.497953
1011,confluence_1010,gauge+site,88,103,549750.0,2897850.0,26.199293,87.497953
1012,confluence_1011,gauge,50,88,545250.0,2909250.0,26.302375,87.453313
1012,confluence_1011,gauge+site,50,88,545250.0,2909250.0,26.302375,87.453313
1013,confluence_1012,gauge,93,80,542850.0,2896350.0,26.185971,87.428842
1013,confluence_1012,gauge+site,93,80,542850.0,2896350.0,26.185971,87.428842
1014,confluence_1013,gauge,64,73,540750.0,2905050.0,26.264588,87.4081
1014,confluence_1013,gauge+site,64,73,540750.0,2905050.0,26.264588,87.4081
1015,confluence_1014,gauge,157,158,566250.0,2877150.0,26.011723,87.662042
1015,confluence_1014,gauge+site,157,158,566250.0,2877150.0,26.011723,87.662042
1016,confluence_1015,gauge,57,75,541350.0,2907150.0,26.283532,87.414176
1016,confluence_1015,gauge+site,57,75,541350.0,2907150.0,26.283532,87.414176
1017,confluence_1016,gauge,112,89,545550.0,2890650.0,26.134421,87.455663
1017,confluence_1016,gauge+site,112,89,545550.0,2890650.0,26.134421,87.455663
1018,confluence_1017,gauge,92,100,548850.0,2896650.0,26.188488,87.4889
1018,confluence_1017,gauge+site,92,100,548850.0,2896650.0,26.188488,87.4889
1019,confluence_1018,gauge,26,77,541950.0,2916450.0,26.367486,87.420489
1019,confluence_1018,gauge+site,26,77,541950.0,2916450.0,26.367486,87.420489
1020,confluence_1019,gauge,94,74,541050.0,2896050.0,26.183315,87.410819
1020,confluence_1019,gauge+site,94,74,541050.0,2896050.0,26.183315,87.410819
1021,confluence_1020,gauge,94,89,545550.0,2896050.0,26.183179,87.455853
1021,confluence_1020,gauge+site,94,89,545550.0,2896050.0,26.183179,87.455853
1022,confluence_1021,gauge,51,84,544050.0,2908950.0,26.299704,87.441281
1022,confluence_1021,gauge+site,51,84,544050.0,2908950.0,26.299704,87.441281
1023,confluence_1022,gauge,88,93,546750.0,2897850.0,26.199394,87.467927
1023,confluence_1022,gauge+site,88,93,546750.0,2897850.0,26.199394,87.467927
1024,confluence_1023,gauge,111,105,550350.0,2890950.0,26.13697,87.503691
1024,confluence_1023,gauge+site,111,105,550350.0,2890950.0,26.13697,87.503691
1025,confluence_1024,gauge,17,57,535950.0,2919150.0,26.392029,87.360424
1025,confluence_1024,gauge+site,17,57,535950.0,2919150.0,26.392029,87.360424
1026,confluence_1025,gauge,169,163,567750.0,2873550.0,25.979149,87.676845
1026,confluence_1025,gauge+site,169,163,567750.0,2873550.0,25.979149,87.676845
1027,confluence_1026,gauge,124,131,558150.0,2887050.0,26.101462,87.581543
1027,confluence_1026,gauge+site,124,131,558150.0,2887050.0,26.101462,87.581543
1028,confluence_1027,gauge,19,11,522150.0,2918550.0,26.386893,87.22206
1028,confluence_1027,gauge+site,19,11,522150.0,2918550.0,26.386893,87.22206
1029,confluence_1028,gauge,25,83,543750.0,2916750.0,26.370141,87.438541
1029,confluence_1028,gauge+site,25,83,543750.0,2916750.0,26.370141,87.438541
1030,confluence_1029,gauge,51,100,548850.0,2908950.0,26.299548,87.489365
1030,confluence_1029,gauge+site,51,100,548850.0,2908950.0,26.299548,87.489365
1031,confluence_1030,gauge,44,54,535050.0,2911050.0,26.318914,87.35118
1031,confluence_1030,gauge+site,44,54,535050.0,2911050.0,26.318914,87.35118
1032,confluence_1031,gauge,7,102,549450.0,2922150.0,26.418711,87.495884
1032,confluence_1031,gauge+site,7,102,549450.0,2922150.0,26.418711,87.495884
1033,confluence_1032,gauge,61,122,555450.0,2905950.0,26.27222,87.555351
1033,confluence_1032,gauge+site,61,122,555450.0,2905950.0,26.27222,87.555351
1034,confluence_1033,gauge,51,112,552450.0,2908950.0,26.29942,87.525428
1034,confluence_1033,gauge+site,51,112,552450.0,2908950.0,26.29942,87.525428
1035,confluence_1034,gauge,101,133,558750.0,2893950.0,26.163739,87.587855
1035,confluence_1034,gauge+site,101,133,558750.0,2893950.0,26.163739,87.587855
1036,confluence_1035,gauge,88,125,556350.0,2897850.0,26.199049,87.564011
1036,confluence_1035,gauge+site,88,125,556350.0,2897850.0,26.199049,87.564011
1037,confluence_1036,gauge,128,153,564750.0,2885850.0,26.090345,87.647485
1037,confluence_1036,gauge+site,128,153,564750.0,2885850.0,26.090345,87.647485
1038,confluence_1037,gauge,74,64,538050.0,2902050.0,26.237574,87.380973
1038,confluence_1037,gauge+site,74,64,538050.0,2902050.0,26.237574,87.380973
1039,confluence_1038,gauge,103,116,553650.0,2893350.0,26.158521,87.536801
1039,confluence_1038,gauge+site,103,116,553650.0,2893350.0,26.158521,87.536801
1040,confluence_1039,gauge,75,102,549450.0,2901750.0,26.234517,87.4951
1040,confluence_1039,gauge+site,75,102,549450.0,2901750.0,26.234517,87.4951
1041,confluence_1040,gauge,44,133,558750.0,2911050.0,26.318136,87.588632
1041,confluence_1040,gauge+site,44,133,558750.0,2911050.0,26.318136,87.588632
1042,confluence_1041,gauge,115,155,565350.0,2889750.0,26.125532,87.65368
1042,confluence_1041,gauge+site,115,155,565350.0,2889750.0,26.125532,87.65368
1043,confluence_1042,gauge,18,125,556350.0,2918850.0,26.388659,87.564929
1043,confluence_1042,gauge+site,18,125,556350.0,2918850.0,26.388659,87.564929
1044,confluence_1043,gauge,157,136,559650.0,2877150.0,26.01201,87.596091
1044,confluence_1043,gauge+site,157,136,559650.0,2877150.0,26.01201,87.596091
1045,confluence_1044,gauge,19,112,552450.0,2918550.0,26.386099,87.525819
1045,confluence_1044,gauge+site,19,112,552450.0,2918550.0,26.386099,87.525819
1046,confluence_1045,gauge,176,156,565650.0,2871450.0,25.960284,87.655761
1046,confluence_1045,gauge+site,176,156,565650.0,2871450.0,25.960284,87.655761
1047,confluence_1046,gauge,151,152,564450.0,2878950.0,26.028057,87.644145
1047,confluence_1046,gauge+site,151,152,564450.0,2878950.0,26.028057,87.644145
1048,confluence_1047,gauge,105,143,561750.0,2892750.0,26.152778,87.617815
1048,confluence_1047,gauge+site,105,143,561750.0,2892750.0,26.152778,87.617815
1049,confluence_1048,gauge,62,127,556950.0,2905650.0,26.269452,87.57036
1049,confluence_1048,gauge+site,62,127,556950.0,2905650.0,26.269452,87.57036
1050,confluence_1049,gauge,147,161,567150.0,2880150.0,26.03877,87.67119
1050,confluence_1049,gauge+site,147,161,567150.0,2880150.0,26.03877,87.67119
1051,confluence_1050,gauge,27,97,547950.0,2916150.0,26.364588,87.480618
1051,confluence_1050,gauge+site,27,97,547950.0,2916150.0,26.364588,87.480618
1052,confluence_1051,gauge,27,103,549750.0,2916150.0,26.364526,87.498659
1052,confluence_1051,gauge+site,27,103,549750.0,2916150.0,26.364526,87.498659
1053,confluence_1052,gauge,28,15,523350.0,2915850.0,26.362495,87.234041
1053,confluence_1052,gauge+site,28,15,523350.0,2915850.0,26.362495,87.234041
1054,confluence_1053,gauge,62,33,528750.0,2905650.0,26.270296,87.287938
1054,confluence_1053,gauge+site,62,33,528750.0,2905650.0,26.270296,87.287938
1055,confluence_1054,gauge,47,102,549450.0,2910150.0,26.310362,87.495422
1055,confluence_1054,gauge+site,47,102,549450.0,2910150.0,26.310362,87.495422
1056,confluence_1055,gauge,66,88,545250.0,2904450.0,26.259035,87.453144
1056,confluence_1055,gauge+site,66,88,545250.0,2904450.0,26.259035,87.453144
1057,confluence_1056,gauge,111,78,542250.0,2890950.0,26.13723,87.422662
1057,confluence_1056,gauge+site,111,78,542250.0,2890950.0,26.13723,87.422662
1058,confluence_1057,gauge,113,130,557850.0,2890350.0,26.13127,87.57869
1058,confluence_1057,gauge+site,113,130,557850.0,2890350.0,26.13127,87.57869
1059,confluence_1058,gauge,110,123,555750.0,2891250.0,26.139479,87.557722
1059,confluence_1058,gauge+site,110,123,555750.0,2891250.0,26.139479,87.557722
1060,confluence_1059,gauge,46,61,537150.0,2910450.0,26.313444,87.372203
1060,confluence_1059,gauge+site,46,61,537150.0,2910450.0,26.313444,87.372203
1061,confluence_1060,gauge,110,99,548550.0,2891250.0,26.13974,87.485696
1061,confluence_1060,gauge+site,110,99,548550.0,2891250.0,26.13974,87.485696
1062,confluence_1061,gauge,109,137,559950.0,2891550.0,26.142019,87.599751
1062,confluence_1061,gauge+site,109,137,559950.0,2891550.0,26.142019,87.599751
1063,confluence_1062,gauge,68,83,543750.0,2903850.0,26.253664,87.438103
1063,confluence_1062,gauge+site,68,83,543750.0,2903850.0,26.253664,87.438103
1064,confluence_1063,gauge,109,87,544950.0,2891550.0,26.142566,87.449692
1064,confluence_1063,gauge+site,109,87,544950.0,2891550.0,26.142566,87.449692
1065,confluence_1064,gauge,150,125,556350.0,2879250.0,26.031104,87.563205
1065,confluence_1064,gauge+site,150,125,556350.0,2879250.0,26.031104,87.563205
1066,confluence_1065,gauge,151,142,561450.0,2878950.0,26.028188,87.614162
1066,confluence_1065,gauge+site,151,142,561450.0,2878950.0,26.028188,87.614162
1067,confluence_1066,gauge,70,63,537750.0,2903250.0,26.248417,87.378004
1067,confluence_1066,gauge+site,70,63,537750.0,2903250.0,26.248417,87.378004
1068,confluence_1067,gauge,77,40,530850.0,2901150.0,26.22962,87.308863
1068,confluence_1067,gauge+site,77,40,530850.0,2901150.0,26.22962,87.308863
1069,confluence_1068,gauge,60,122,555450.0,2906250.0,26.274929,87.555363
1069,confluence_1068,gauge+site,60,122,555450.0,2906250.0,26.274929,87.555363
1070,confluence_1069,gauge,128,104,550050.0,2885850.0,26.09093,87.500494
1070,confluence_1069,gauge+site,128,104,550050.0,2885850.0,26.09093,87.500494
1071,confluence_1070,gauge,28,120,554850.0,2915850.0,26.361631,87.549763
1071,confluence_1070,gauge+site,28,120,554850.0,2915850.0,26.361631,87.549763
1072,confluence_1071,gauge,21,118,554250.0,2917950.0,26.380614,87.543838
1072,confluence_1071,gauge+site,21,118,554250.0,2917950.0,26.380614,87.543838
1073,confluence_1072,gauge,114,124,556050.0,2890050.0,26.128633,87.560672
1073,confluence_1072,gauge+site,114,124,556050.0,2890050.0,26.128633,87.560672
1074,confluence_1073,gauge,29,80,542850.0,2915550.0,26.359333,87.42948
1074,confluence_1073,gauge+site,29,80,542850.0,2915550.0,26.359333,87.42948
1075,confluence_1074,gauge,59,82,543450.0,2906550.0,26.278052,87.43519
1075,confluence_1074,gauge+site,59,82,543450.0,2906550.0,26.278052,87.43519
1076,confluence_1075,gauge,30,44,532050.0,2915250.0,26.356908,87.321227
1076,confluence_1075,gauge+site,30,44,532050.0,2915250.0,26.356908,87.321227
1077,confluence_1076,gauge,21,71,540150.0,2917950.0,26.381082,87.402494
1077,confluence_1076,gauge+site,21,71,540150.0,2917950.0,26.381082,87.402494
1078,confluence_1077,gauge,138,147,562950.0,2882850.0,26.063337,87.629342
1078,confluence_1077,gauge+site,138,147,562950.0,2882850.0,26.063337,87.629342
1079,confluence_1078,gauge,116,118,554250.0,2889450.0,26.123284,87.542642
1079,confluence_1078,gauge+site,116,118,554250.0,2889450.0,26.123284,87.542642
1080,confluence_1079,gauge,56,117,553950.0,2907450.0,26.285821,87.540391
1080,confluence_1079,gauge+site,56,117,553950.0,2907450.0,26.285821,87.540391
1081,confluence_1080,gauge,102,133,558750.0,2893650.0,26.16103,87.587841
1081,confluence_1080,gauge+site,102,133,558750.0,2893650.0,26.16103,87.587841
1082,confluence_1081,gauge,84,105,550350.0,2899050.0,26.210107,87.504005
1082,confluence_1081,gauge+site,84,105,550350.0,2899050.0,26.210107,87.504005
1083,confluence_1082,gauge,97,126,556650.0,2895150.0,26.174658,87.566896
1083,confluence_1082,gauge+site,97,126,556650.0,2895150.0,26.174658,87.566896
1084,confluence_1083,gauge,86,67,538950.0,2898450.0,26.205044,87.389875
1084,confluence_1083,gauge+site,86,67,538950.0,2898450.0,26.205044,87.389875
1085,confluence_1084,gauge,11,6,520650.0,2920950.0,26.408586,87.207061
1085,confluence_1084,gauge+site,11,6,520650.0,2920950.0,26.408586,87.207061
1086,confluence_1085,gauge,42,69,539550.0,2911650.0,26.324214,87.396285
1086,confluence_1085,gauge+site,42,69,539550.0,2911650.0,26.324214,87.396285
1087,confluence_1086,gauge,166,169,569550.0,2874450.0,25.98719,87.694874
1087,confluence_1086,gauge+site,166,169,569550.0,2874450.0,25.98719,87.694874
1088,confluence_1087,gauge,120,142,561450.0,2888250.0,26.11216,87.614601
1088,confluence_1087,gauge+site,120,142,561450.0,2888250.0,26.11216,87.614601
1089,confluence_1088,gauge,96,77,541950.0,2895450.0,26.177871,87.419806
1089,confluence_1088,gauge+site,96,77,541950.0,2895450.0,26.177871,87.419806
1090,confluence_1089,gauge,53,29,527550.0,2908350.0,26.294699,87.275978
1090,confluence_1089,gauge+site,53,29,527550.0,2908350.0,26.294699,87.275978
1091,confluence_1090,gauge,52,97,547950.0,2908650.0,26.29687,87.480338
1091,confluence_1090,gauge+site,52,97,547950.0,2908650.0,26.29687,87.480338
1092,confluence_1091,gauge,42,34,529050.0,2911650.0,26.324467,87.291078
1092,confluence_1091,gauge+site,42,34,529050.0,2911650.0,26.324467,87.291078
1093,confluence_1092,gauge,139,168,569250.0,2882550.0,26.06034,87.692306
1093,confluence_1092,gauge+site,139,168,569250.0,2882550.0,26.06034,87.692306
1094,confluence_1093,gauge,84,78,542250.0,2899050.0,26.210368,87.422926
1094,confluence_1093,gauge+site,84,78,542250.0,2899050.0,26.210368,87.422926
1095,confluence_1094,gauge,133,135,559350.0,2884350.0,26.077034,87.59342
1095,confluence_1094,gauge+site,133,135,559350.0,2884350.0,26.077034,87.59342
1096,confluence_1095,gauge,89,117,553950.0,2897550.0,26.196432,87.539978
1096,confluence_1095,gauge+site,89,117,553950.0,2897550.0,26.196432,87.539978
1097,confluence_1096,gauge,95,108,551250.0,2895750.0,26.180279,87.512883
1097,confluence_1096,gauge+site,95,108,551250.0,2895750.0,26.180279,87.512883
1098,confluence_1097,gauge,90,97,547950.0,2897250.0,26.193936,87.479915
1098,confluence_1097,gauge+site,90,97,547950.0,2897250.0,26.193936,87.479915
1099,confluence_1098,gauge,95,64,538050.0,2895750.0,26.180689,87.380787
1099,confluence_1098,gauge+site,95,64,538050.0,2895750.0,26.180689,87.380787
1100,confluence_1099,gauge,91,92,546450.0,2896950.0,26.191277,87.464892
1100,confluence_1099,gauge+site,91,92,546450.0,2896950.0,26.191277,87.464892
1101,confluence_1100,gauge,171,145,562350.0,2872950.0,25.973973,87.622871
1101,confluence_1100,gauge+site,171,145,562350.0,2872950.0,25.973973,87.622871
1102,confluence_1101,gauge,94,62,537450.0,2896050.0,26.183413,87.374792
1102,confluence_1101,gauge+site,94,62,537450.0,2896050.0,26.183413,87.374792
1103,confluence_1102,gauge,92,114,553050.0,2896650.0,26.18834,87.530933
1103,confluence_1102,gauge+site,92,114,553050.0,2896650.0,26.18834,87.530933
1104,confluence_1103,gauge,92,129,557550.0,2896650.0,26.188166,87.575968
1104,confluence_1103,gauge+site,92,129,557550.0,2896650.0,26.188166,87.575968
1105,confluence_1104,gauge,123,119,554550.0,2887350.0,26.104311,87.545554
1105,confluence_1104,gauge+site,123,119,554550.0,2887350.0,26.104311,87.545554
1106,confluence_1105,gauge,123,120,554850.0,2887350.0,26.1043,87.548554
1106,confluence_1105,gauge+site,123,120,554850.0,2887350.0,26.1043,87.548554
1107,confluence_1106,gauge,174,158,566250.0,2872050.0,25.965674,87.661785
1107,confluence_1106,gauge+site,174,158,566250.0,2872050.0,25.965674,87.661785
1108,confluence_1107,gauge,88,131,558150.0,2897850.0,26.198977,87.582027
1108,confluence_1107,gauge+site,88,131,558150.0,2897850.0,26.198977,87.582027
1109,confluence_1108,gauge,84,57,535950.0,2899050.0,26.21054,87.359863
1109,confluence_1108,gauge+site,84,57,535950.0,2899050.0,26.21054,87.359863
1110,confluence_1109,gauge,120,103,549750.0,2888250.0,26.112611,87.497585
1110,confluence_1109,gauge+site,120,103,549750.0,2888250.0,26.112611,87.497585
1111,confluence_1110,gauge,55,60,536850.0,2907750.0,26.289072,87.369121
1111,confluence_1110,gauge+site,55,60,536850.0,2907750.0,26.289072,87.369121
1112,confluence_1111,gauge,79,115,553350.0,2900550.0,26.223542,87.534096
1112,confluence_1111,gauge+site,79,115,553350.0,2900550.0,26.223542,87.534096
1113,confluence_1112,gauge,80,53,534750.0,2900250.0,26.221405,87.347884
1113,confluence_1112,gauge+site,80,53,534750.0,2900250.0,26.221405,87.347884
1114,confluence_1113,gauge,44,60,536850.0,2911050.0,26.318869,87.369215
1114,confluence_1113,gauge+site,44,60,536850.0,2911050.0,26.318869,87.369215
1115,confluence_1114,gauge,142,125,556350.0,2881650.0,26.052775,87.563309
1115,confluence_1114,gauge+site,142,125,556350.0,2881650.0,26.052775,87.563309
